scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-D-04,no_memory,preference_change,medium,high,medium,0.9030970842075382,1.0,2.7999999999999994,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,8265.579666666667,1.0,1.0,28.0,-2.0
SC-D-05,full,preference_change,medium,high,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6982.691,1.0,1.0,20.0,-2.0
SC-D-05,no_context,preference_change,medium,high,high,0.8539316501572934,0.8000000000000002,2.4,0.8000000000000002,0.20000000000000004,0.0,0.20000000000000004,1.0,1.0,1.0,1.0,2.0,2.0,6571.236666666667,0.0,0.75,21.0,-2.0
SC-D-05,no_memory,preference_change,medium,high,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6696.628333333334,1.0,1.0,20.0,-2.0
SC-D-06,full,preference_change,medium,high,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,8232.963666666667,1.0,1.0,28.0,-2.0
SC-D-06,no_context,preference_change,medium,high,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,10957.801333333335,1.0,1.0,28.0,-2.0
SC-D-06,no_memory,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,14350.190333333334,0.0,0.0,0.0,-1003.0
SC-D-07,full,preference_change,medium,high,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,7378.266333333333,1.0,1.0,21.333333333333332,-2.0
SC-D-07,no_context,preference_change,medium,high,medium,0.7860137352654725,0.8000000000000002,2.4,0.8000000000000002,0.20000000000000004,0.0,0.20000000000000004,1.0,1.0,1.0,1.0,2.0,2.0,7293.686666666667,0.0,0.75,21.0,-2.0
SC-D-07,no_memory,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,12602.824333333332,0.0,0.0,0.0,-1003.0
SC-D-08,full,preference_change,medium,high,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,8671.744666666666,1.0,1.0,28.0,-2.0
