scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,evidence_resolution_rate,abstention_rate,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-A-03,no_context,complete,easy,none,medium,0.8687949224876581,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,25.819,0.0,0.75,28.0,-1.0
SC-A-03,no_memory,complete,easy,none,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,36.766,1.0,1.0,28.0,-1.0
SC-A-03,one_shot,complete,easy,none,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.739,1.0,1.0,28.0,-1.0
SC-A-03,profile_only,complete,easy,none,medium,0.6843515475204854,0.6,1.8,0.6,0.4,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.698,0.0,0.75,20.0,-1.0
SC-A-04,full,complete,medium,none,medium,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.84,1.0,1.0,24.0,-1.0
SC-A-04,no_context,complete,medium,none,medium,0.5147714448836774,0.6,1.8,0.6,0.4,0.1,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,27.449,0.0,0.75,23.0,-1.0
SC-A-04,no_memory,complete,medium,none,medium,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.434,1.0,1.0,24.0,-1.0
SC-A-04,one_shot,complete,medium,none,medium,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,53.015,1.0,1.0,24.0,-1.0
SC-A-04,profile_only,complete,medium,none,medium,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.169,0.0,0.75,14.0,-1.0
SC-A-05,full,complete,easy,none,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,24.802,1.0,1.0,23.0,-1.0
SC-A-05,no_context,complete,easy,none,medium,0.6608397947263838,0.8,2.4,0.8,0.4,0.1,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,26.74,0.0,0.75,23.0,-1.0
SC-A-05,no_memory,complete,easy,none,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.931,1.0,1.0,23.0,-1.0
SC-A-05,one_shot,complete,easy,none,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.87,1.0,1.0,23.0,-1.0
SC-A-05,profile_only,complete,easy,none,medium,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,22.424,0.0,0.75,19.0,-1.0
SC-A-06,full,complete,medium,none,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.109,1.0,1.0,27.0,-1.0
SC-A-06,no_context,complete,medium,none,medium,0.49125969208957576,0.6,1.8,0.6,0.4,0.1,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,22.738,0.0,0.75,27.0,-1.0
SC-A-06,no_memory,complete,medium,none,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.726,1.0,1.0,27.0,-1.0
SC-A-06,one_shot,complete,medium,none,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.41,1.0,1.0,27.0,-1.0
SC-A-06,profile_only,complete,medium,none,medium,0.3835663673713356,0.4,1.2,0.4,0.6,0.2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.186,0.0,0.75,22.0,-1.0
SC-B-01,full,clarification,medium,none,low,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,27.254,1.0,1.0,31.0,-2.0
SC-B-01,no_context,clarification,medium,none,low,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,22.183,1.0,1.0,31.0,-2.0
SC-B-01,no_memory,clarification,medium,none,low,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,15.951,1.0,1.0,23.0,-2.0
SC-B-01,one_shot,clarification,medium,none,low,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.167,0.0,0.25,0.0,-1001.0
SC-B-01,profile_only,clarification,medium,none,low,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.759,0.0,0.5,0.0,-1002.0
SC-B-02,full,clarification,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,18.791,1.0,1.0,21.0,-2.0
SC-B-02,no_context,clarification,medium,none,low,0.529634717214042,0.6,1.8,0.6,0.4,0.0,0.4,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,18.863,0.0,0.75,22.0,-2.0
SC-B-02,no_memory,clarification,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,16.824,1.0,1.0,16.0,-2.0
SC-B-02,one_shot,clarification,medium,none,low,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.411,0.0,0.25,0.0,-1001.0
SC-B-02,profile_only,clarification,medium,none,low,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.752,0.0,0.5,0.0,-1002.0
SC-B-03,full,clarification,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,17.549,1.0,1.0,21.0,-2.0
SC-B-03,no_context,clarification,hard,none,low,0.8539316501572934,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,24.992,0.0,0.75,20.0,-2.0
SC-B-03,no_memory,clarification,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,18.735,1.0,1.0,21.0,-2.0
SC-B-03,one_shot,clarification,hard,none,low,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.988,0.0,0.25,0.0,-1001.0
SC-B-03,profile_only,clarification,hard,none,low,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.83,0.0,0.5,0.0,-1002.0
SC-B-04,full,clarification,medium,none,low,0.8573424901769817,0.8,1.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,15.453,1.0,1.0,30.0,-2.0
SC-B-04,no_context,clarification,medium,none,low,0.5417552559952586,0.4,1.0,0.6,0.4,0.1,0.2,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,25.241,0.0,0.75,32.0,-2.0
SC-B-04,no_memory,clarification,medium,none,low,0.7860137352654726,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,15.965,0.0,0.75,22.0,-2.0
SC-B-04,one_shot,clarification,medium,none,low,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.371,0.0,0.25,0.0,-1001.0
SC-B-04,profile_only,clarification,medium,none,low,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.75,0.0,0.5,0.0,-1002.0
SC-B-05,full,clarification,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,18.692,1.0,1.0,19.0,-2.0
SC-B-05,no_context,clarification,medium,none,low,0.8539316501572934,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,21.506,0.0,0.75,19.0,-2.0
SC-B-05,no_memory,clarification,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,16.791,1.0,1.0,11.0,-2.0
SC-B-05,one_shot,clarification,medium,none,low,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.037,0.0,0.25,0.0,-1001.0
SC-B-05,profile_only,clarification,medium,none,low,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.813,0.0,0.5,0.0,-1002.0
SC-C-01,full,profile_dialogue_conflict,medium,medium,high,0.936475914927914,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.926,1.0,1.0,27.0,-1.0
