scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-C-02,profile_only,profile_dialogue_conflict,medium,medium,medium,0.7860137352654726,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.084,0.0,0.75,28.0,-1.0
SC-C-03,full,profile_dialogue_conflict,hard,medium,high,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.115,1.0,1.0,26.0,-1.0
SC-C-03,no_context,profile_dialogue_conflict,hard,medium,high,0.5979795890554701,0.4,1.2,0.4,0.6,0.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,22.402,0.0,0.75,26.0,-1.0
SC-C-03,no_memory,profile_dialogue_conflict,hard,medium,high,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.176,1.0,1.0,26.0,-1.0
SC-C-03,one_shot,profile_dialogue_conflict,hard,medium,high,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.375,1.0,1.0,26.0,-1.0
SC-C-03,profile_only,profile_dialogue_conflict,hard,medium,high,0.0,0.0,0.0,0.0,1.4,0.06666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.885,0.0,0.75,22.0,-1.0
SC-C-04,full,profile_dialogue_conflict,medium,medium,high,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.481,1.0,1.0,17.0,-1.0
SC-C-04,no_context,profile_dialogue_conflict,medium,medium,high,0.6572885561341879,0.4,1.2,0.4,0.8,0.13333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,18.584,0.0,0.75,25.0,-1.0
SC-C-04,no_memory,profile_dialogue_conflict,medium,medium,high,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.941,1.0,1.0,17.0,-1.0
SC-C-04,one_shot,profile_dialogue_conflict,medium,medium,high,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.636,1.0,1.0,17.0,-1.0
SC-C-04,profile_only,profile_dialogue_conflict,medium,medium,high,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.107,0.0,0.75,25.0,-1.0
SC-C-05,full,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.659,1.0,1.0,23.0,-1.0
SC-C-05,no_context,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.173,1.0,1.0,23.0,-1.0
SC-C-05,no_memory,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.078,1.0,1.0,23.0,-1.0
SC-C-05,one_shot,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.999,1.0,1.0,23.0,-1.0
SC-C-05,profile_only,profile_dialogue_conflict,medium,low,medium,0.778957320150241,0.8,2.2,0.8,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.706,0.0,0.75,20.0,-1.0
SC-D-01,full,preference_change,medium,high,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,18.024,1.0,1.0,26.0,-2.0
