run_id,scenario_id,variant,repeat_index,scenario_type,difficulty,memory_dependency,context_dependency,response_type,success_run,returned_count,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,grounded_claim_count,handoff_success,decision_log_completeness,turn_count,total_latency_ms,task_success,partial_task_score,no_match_expected,no_match_returned,clarification_expected,clarification_target,clarification_asked,clarification_asked_slots,clarification_answered,clarification_repeated_slot,clarification_reason_code,response_turns,termination_reason,acceptable_slots,failure_injected,failure_detected,recoverable,recovered,clarification_efficiency
run-57bbf68cbd7cc966,SC-H-02,no_context,0,no_match,hard,none,high,recommendation,True,5,,,,0.0,1.6,0.2,0.4,1.0,1.0,22,1.0,1.0,1,24.427,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-e7f6ea1bb7121eb7,SC-H-03,no_context,0,no_match,hard,none,high,recommendation,True,5,,,,0.0,1.6,0.2,0.0,1.0,1.0,18,1.0,1.0,1,30.158,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-9b7d99b9ccbf3e13,SC-A-01,no_memory,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,18.967,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-21053b501636fcf8,SC-A-02,no_memory,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,20.677,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-5df5c2e2cac941af,SC-A-03,no_memory,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,48.773,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-7aea248493de4118,SC-A-04,no_memory,0,complete,medium,none,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,24,1.0,1.0,1,21.439,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-be2daf0d89a5e60d,SC-A-05,no_memory,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.506,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-fee8d71e6c85f961,SC-A-06,no_memory,0,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,27,1.0,1.0,1,21.833,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-8c7f1beaaa50202a,SC-B-01,no_memory,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,2,20.006,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-1b6fbf992f680e3a,SC-B-02,no_memory,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,16,1.0,1.0,2,18.604,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-c852de43bcdaf3ee,SC-B-03,no_memory,0,clarification,hard,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,19.034,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-b2cd2b73c639e5b7,SC-B-04,no_memory,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,2,16.778,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-bb2e939b021ef46a,SC-B-05,no_memory,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,2,18.513,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-2e282cad5f7613cd,SC-C-01,no_memory,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.8050102282292517,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,11.723,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-06509b094994ac6a,SC-C-02,no_memory,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,1,22.681,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-dfd644525cc3a713,SC-C-03,no_memory,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,26,1.0,1.0,1,13.454,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-5fbf3253a4032c39,SC-C-04,no_memory,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,1.0,1,10.379,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-d045d873af07137f,SC-C-05,no_memory,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,22.466,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-05c50fee2f41bba6,SC-D-01,no_memory,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.966,0,0.0,False,False,False,salary_currency,True,salary_currency,False,False,ambiguous_salary_currency,2,,,False,False,False,False,-1003.0
run-0380e26e719dd193,SC-D-02,no_memory,0,preference_change,medium,high,medium,recommendation,True,5,0.3391602052736162,0.2,0.4,0.2,0.8,0.2,0.0,1.0,1.0,29,1.0,1.0,2,22.46,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-7e740c5c36caae13,SC-D-03,no_memory,0,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,18.167,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-0a5a349bfc07bccd,SC-D-04,no_memory,0,preference_change,medium,high,medium,recommendation,True,5,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,18.672,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-2eb4a80b371fa8ed,SC-D-05,no_memory,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.92,0,0.0,False,False,False,salary_currency,True,salary_currency,False,False,ambiguous_salary_currency,2,,,False,False,False,False,-1003.0
run-e08b36c17144bd3b,SC-D-06,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.101,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-87888c5049233565,SC-D-07,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.371,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-e82319d8237628bd,SC-D-08,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.059,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-ba67bb2175bda82f,SC-D-09,no_memory,0,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.287,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-21f5afdf6d963257,SC-D-10,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.138,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-30847c033d3e2ae4,SC-D-11,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,1.083,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,3,,,False,False,False,False,-1004.0
run-923e30aedfe05785,SC-D-12,no_memory,0,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,1.498,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,3,,,False,False,False,False,-1004.0
run-4a9b44b66baa3995,SC-E-01,no_memory,0,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,10.648,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-fae99026d4c58433,SC-E-02,no_memory,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,17.505,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-535334ea96739462,SC-E-03,no_memory,0,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,18.57,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-4553e57c2c0becfa,SC-E-04,no_memory,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.532,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-109fef22f6491554,SC-E-05,no_memory,0,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,13.691,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-48cae5c82effb286,SC-F-01,no_memory,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,25.45,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-ac00fe5e16020f0e,SC-F-02,no_memory,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,26.619,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-fe192e4c9ac35ae8,SC-F-03,no_memory,0,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,17.708,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-9e197fa0aa23a02f,SC-F-04,no_memory,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,27.343,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-3419a6cd27516c78,SC-G-01,no_memory,0,ambiguous_role,hard,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,57.237,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-38ac25c0abf76772,SC-G-02,no_memory,0,ambiguous_role,hard,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,2,35.512,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-06fff730e1591908,SC-H-01,no_memory,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,15.537,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-74cc9b857bbf5b3c,SC-H-02,no_memory,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,13.766,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-b23ec21b233b1756,SC-H-03,no_memory,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,13.869,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-3b94407abcb3ce4a,SC-A-01,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,17.556,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-3b1e897315b10775,SC-A-02,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,19.966,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-994492494270ce4c,SC-A-03,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,21.259,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-41718611d68bb841,SC-A-04,one_shot,0,complete,medium,none,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,24,1.0,1.0,1,21.696,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-e86dd6c24b55d7d6,SC-A-05,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,27.013,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-bfbd1192f3d75e78,SC-A-06,one_shot,0,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,27,1.0,1.0,1,22.083,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-0c92d8ea5666ea4b,SC-B-01,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,1.303,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-aa243752d2728015,SC-B-02,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.958,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-c2c72ef4e779c41a,SC-B-03,one_shot,0,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,1.113,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-4a269a5ac3687e00,SC-B-04,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,1.972,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-98c6e54b5335c436,SC-B-05,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,1.116,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-933a59e9fb3f1427,SC-C-01,one_shot,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.8050102282292517,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,15.274,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-2675c00e7f1c13b4,SC-C-02,one_shot,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,1,24.631,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-82c73744cc422065,SC-C-03,one_shot,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,26,1.0,1.0,1,13.243,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-fd1e4cc7e4e088bf,SC-C-04,one_shot,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,1.0,1,12.978,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-a0f1da0172c28843,SC-C-05,one_shot,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,24.47,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-ccf046f6d6deadaf,SC-D-01,one_shot,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.887,0,0.0,False,False,False,salary_currency,True,salary_currency,False,False,ambiguous_salary_currency,2,continuation_disabled,,False,False,False,False,-1003.0
run-d8a25143fc123ee5,SC-D-02,one_shot,0,preference_change,medium,high,medium,recommendation,True,5,0.3391602052736162,0.2,0.4,0.2,0.8,0.2,0.0,1.0,1.0,29,1.0,1.0,2,25.206,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-a7a40f10777a1520,SC-D-03,one_shot,0,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,21.197,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-ff3d9ec32dcc1fcd,SC-D-04,one_shot,0,preference_change,medium,high,medium,recommendation,True,5,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,19.3,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-5aeb50a0799d8761,SC-D-05,one_shot,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.001,0,0.0,False,False,False,salary_currency,True,salary_currency,False,False,ambiguous_salary_currency,2,continuation_disabled,,False,False,False,False,-1003.0
run-f253fe39aefde99b,SC-D-06,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.105,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,continuation_disabled,,False,False,False,False,-1003.0
run-16f2f954a51731ac,SC-D-07,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.493,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,continuation_disabled,,False,False,False,False,-1003.0
run-9a060cd47cd02f43,SC-D-08,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.395,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,continuation_disabled,,False,False,False,False,-1003.0
run-715ca6ab1bf57c5a,SC-D-09,one_shot,0,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.622,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,continuation_disabled,,False,False,False,False,-1003.0
run-68de73b6e4dfbcb8,SC-D-10,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.051,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,continuation_disabled,,False,False,False,False,-1003.0
run-18c58d2945d85a92,SC-D-11,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,1.566,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,3,continuation_disabled,,False,False,False,False,-1004.0
run-abcdc1db780a2e48,SC-D-12,one_shot,0,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,1.802,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,3,continuation_disabled,,False,False,False,False,-1004.0
run-5827962336e37be5,SC-E-01,one_shot,0,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,10.194,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-08f0254d1a2a5808,SC-E-02,one_shot,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,10.362,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-6d448f2b103ef003,SC-E-03,one_shot,0,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.2,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-2dbb495cca545e0e,SC-E-04,one_shot,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.658,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-f28e10102ca5ed56,SC-E-05,one_shot,0,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,13.099,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-8a7851fe57cf16c2,SC-F-01,one_shot,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,21.429,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-595d407c22248272,SC-F-02,one_shot,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,27.952,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-f99b9d7711336028,SC-F-03,one_shot,0,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.468,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-34864872793ef677,SC-F-04,one_shot,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,33.343,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-240123cbda5dfdd4,SC-G-01,one_shot,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,1.756,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-c35ae1995a8f2855,SC-G-02,one_shot,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.953,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-0933b2ab8d6e0fd7,SC-H-01,one_shot,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,9.29,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-12eba79ea353f33d,SC-H-02,one_shot,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,9.312,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-baf7cb1d08426e8c,SC-H-03,one_shot,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.15,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-06b8a8b83036e4b2,SC-A-01,profile_only,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,20.699,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-ac4d47a7a61a99f5,SC-A-02,profile_only,0,complete,easy,none,medium,recommendation,True,5,0.8687949224876581,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,19,1.0,1.0,1,27.039,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-5923fbf6a6d2d6d7,SC-A-03,profile_only,0,complete,easy,none,medium,recommendation,True,5,0.6843515475204854,0.6,1.8,0.6,0.4,0.1,0.0,1.0,1.0,20,1.0,1.0,1,21.446,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-d98cddc49d68d1ec,SC-A-04,profile_only,0,complete,medium,none,medium,recommendation,True,5,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,14,1.0,1.0,1,24.042,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-8e7c994134359592,SC-A-05,profile_only,0,complete,easy,none,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,19,1.0,1.0,1,32.86,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-fce8201d9237acac,SC-A-06,profile_only,0,complete,medium,none,medium,recommendation,True,5,0.5147714448836774,0.6,1.8,0.6,0.4,0.2,0.0,1.0,1.0,22,1.0,1.0,1,19.661,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-a02929f203597e1b,SC-B-01,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.713,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-03ad1426e1077b05,SC-B-02,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.442,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-d07c799afef5aabe,SC-B-03,profile_only,0,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.806,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-12f735ed4b71a3f0,SC-B-04,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,2.555,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-1972ea1833e80d1c,SC-B-05,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.859,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
