scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-C-04,one_shot,profile_dialogue_conflict,medium,medium,high,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.978,1.0,1.0,17.0,-1.0
SC-C-04,profile_only,profile_dialogue_conflict,medium,medium,high,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.884,0.0,0.75,25.0,-1.0
SC-C-05,full,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.278,1.0,1.0,23.0,-1.0
SC-C-05,no_context,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,60.151,1.0,1.0,23.0,-1.0
SC-C-05,no_memory,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.466,1.0,1.0,23.0,-1.0
SC-C-05,one_shot,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,24.47,1.0,1.0,23.0,-1.0
SC-C-05,profile_only,profile_dialogue_conflict,medium,low,medium,0.778957320150241,0.8,2.2,0.8,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,24.302,0.0,0.75,20.0,-1.0
SC-D-01,full,preference_change,medium,high,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,18.026,1.0,1.0,26.0,-2.0
SC-D-01,no_context,preference_change,medium,high,high,0.830419897363192,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,1.0,2.0,2.0,20.141,0.0,0.75,26.0,-2.0
SC-D-01,no_memory,preference_change,medium,high,high,,,,,,,,,,1.0,1.0,2.0,2.0,0.966,0.0,0.0,0.0,-1003.0
SC-D-01,one_shot,preference_change,medium,high,high,,,,,,,,,,1.0,1.0,2.0,2.0,1.887,0.0,0.0,0.0,-1003.0
SC-D-01,profile_only,preference_change,medium,high,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,23.629,1.0,1.0,22.0,-2.0
SC-D-02,full,preference_change,medium,high,medium,0.5531464700081438,0.4,0.8,0.4,0.6,0.2,0.0,1.0,1.0,1.0,1.0,2.0,2.0,29.008,0.0,0.75,31.0,-2.0
SC-D-02,no_context,preference_change,medium,high,medium,0.5531464700081438,0.4,0.8,0.4,0.6,0.2,0.0,1.0,1.0,1.0,1.0,2.0,2.0,24.661,0.0,0.75,28.0,-2.0
SC-D-02,no_memory,preference_change,medium,high,medium,0.3391602052736162,0.2,0.4,0.2,0.8,0.2,0.0,1.0,1.0,1.0,1.0,2.0,2.0,22.46,0.0,0.75,29.0,-2.0
SC-D-02,one_shot,preference_change,medium,high,medium,0.3391602052736162,0.2,0.4,0.2,0.8,0.2,0.0,1.0,1.0,1.0,1.0,2.0,2.0,25.206,0.0,0.75,29.0,-2.0
SC-D-02,profile_only,preference_change,medium,high,medium,0.21398626473452756,0.2,0.4,0.2,1.0,0.13333333333333333,0.0,1.0,1.0,1.0,1.0,2.0,2.0,25.315,0.0,0.75,26.0,-2.0
SC-D-03,full,preference_change,hard,high,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,17.626,1.0,1.0,26.0,-2.0
SC-D-03,no_context,preference_change,hard,high,high,0.7227265726449517,0.6,1.8,0.6,0.6,0.1,0.4,1.0,1.0,1.0,1.0,2.0,2.0,25.152,0.0,0.75,25.0,-2.0
SC-D-03,no_memory,preference_change,hard,high,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,18.167,1.0,1.0,21.0,-2.0
SC-D-03,one_shot,preference_change,hard,high,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,21.197,1.0,1.0,21.0,-2.0
SC-D-03,profile_only,preference_change,hard,high,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,19.262,1.0,1.0,21.0,-2.0
SC-D-04,full,preference_change,medium,high,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,27.227,1.0,1.0,28.0,-2.0
SC-D-04,no_context,preference_change,medium,high,medium,0.6608397947263838,0.8,2.4,0.8,0.4,0.1,0.2,1.0,1.0,1.0,1.0,2.0,2.0,28.786,0.0,0.75,28.0,-2.0
SC-D-04,no_memory,preference_change,medium,high,medium,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,18.672,1.0,1.0,28.0,-2.0
SC-D-04,one_shot,preference_change,medium,high,medium,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,19.3,1.0,1.0,28.0,-2.0
SC-D-04,profile_only,preference_change,medium,high,medium,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,24.445,0.0,0.75,21.0,-2.0
SC-D-05,full,preference_change,medium,high,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,19.907,1.0,1.0,20.0,-2.0
SC-D-05,no_context,preference_change,medium,high,high,0.8539316501572934,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,1.0,2.0,2.0,26.594,0.0,0.75,21.0,-2.0
SC-D-05,no_memory,preference_change,medium,high,high,,,,,,,,,,1.0,1.0,2.0,2.0,0.92,0.0,0.0,0.0,-1003.0
SC-D-05,one_shot,preference_change,medium,high,high,,,,,,,,,,1.0,1.0,2.0,2.0,1.001,0.0,0.0,0.0,-1003.0
SC-D-05,profile_only,preference_change,medium,high,high,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,27.361,0.0,0.75,14.0,-2.0
SC-D-06,full,preference_change,medium,high,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,20.434,1.0,1.0,28.0,-2.0
SC-D-06,no_context,preference_change,medium,high,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,28.69,1.0,1.0,28.0,-2.0
SC-D-06,no_memory,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.101,0.0,0.0,0.0,-1003.0
SC-D-06,one_shot,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.105,0.0,0.0,0.0,-1003.0
SC-D-06,profile_only,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.535,0.0,0.0,0.0,-1003.0
SC-D-07,full,preference_change,medium,high,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,53.395,1.0,1.0,22.0,-2.0
SC-D-07,no_context,preference_change,medium,high,medium,0.7860137352654724,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,1.0,2.0,2.0,22.391,0.0,0.75,21.0,-2.0
SC-D-07,no_memory,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.371,0.0,0.0,0.0,-1003.0
SC-D-07,one_shot,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.493,0.0,0.0,0.0,-1003.0
SC-D-07,profile_only,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.77,0.0,0.0,0.0,-1003.0
SC-D-08,full,preference_change,medium,high,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,19.428,1.0,1.0,28.0,-2.0
SC-D-08,no_context,preference_change,medium,high,medium,0.8687949224876581,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,1.0,2.0,2.0,20.547,0.0,0.75,28.0,-2.0
SC-D-08,no_memory,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.059,0.0,0.0,0.0,-1003.0
SC-D-08,one_shot,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.395,0.0,0.0,0.0,-1003.0
SC-D-08,profile_only,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,0.782,0.0,0.0,0.0,-1003.0
SC-D-09,full,preference_change,hard,high,medium,0.4285714285714285,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,15.237,1.0,1.0,21.0,-2.0
SC-D-09,no_context,preference_change,hard,high,medium,0.5147714448836774,0.6,1.8,0.6,0.4,0.1,0.2,1.0,1.0,1.0,1.0,2.0,2.0,26.033,0.0,0.75,23.0,-2.0
SC-D-09,no_memory,preference_change,hard,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.287,0.0,0.0,0.0,-1003.0
SC-D-09,one_shot,preference_change,hard,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.622,0.0,0.0,0.0,-1003.0
