run_id,scenario_id,variant,claim_id,claim_type,support_status,supported_binary,evidence_count
run-e24635dcb2d300f8,SC-B-02,no_context,claim-53d67ceb915a7313,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-0269140bc22c9d24,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-9f8d9232572742d7,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-7a56539c7cf2614c,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-6dc7893b25ac7ec3,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-9515f274401a51ce,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-24b72d22077bd973,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-910890350acb2de9,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-b821f04fe480c71f,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-5477197e1d63902c,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-31c4033d744187e3,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-9e3e3b1f0965fab2,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-48cb6d4e13cd7964,ranking_reason,supported,1,3
run-e24635dcb2d300f8,SC-B-02,no_context,claim-1bde49630ea3e085,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-db58e68a276f73f2,candidate_preference,supported,1,1
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-f823f2e2786f5df2,candidate_preference,supported,1,1
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-b7ff2fb4dcd929f3,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-6835dd660940a973,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-7803ebeefceccf40,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-bee3b25a4888ad75,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-15ec35b6385e963c,skill_gap,supported,1,1
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-888dd8e65ebd1e0c,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-1f5aa82c73817981,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-53a8e419107df166,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-c2d68998cb2480b0,skill_gap,supported,1,1
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-df8d48ae841bd6c9,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-6536571af47d329f,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-9d3cf96ca03eee1d,skill_gap,supported,1,1
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-105f843f29d4e4ae,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-bd8e4d225989b926,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-3a8b221068c36cf7,skill_gap,supported,1,1
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-c4877a5cc7a9f05f,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-afe921d2dea545a4,ranking_reason,supported,1,3
run-04e533e7b84d2ed2,SC-B-03,no_context,claim-addeb18eef12d66f,skill_gap,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-db58e68a276f73f2,candidate_preference,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-f823f2e2786f5df2,candidate_preference,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-c4877a5cc7a9f05f,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-afe921d2dea545a4,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-55bbdd72e15ddbd2,ranking_reason,supported,1,2
run-6be34ea80477917f,SC-B-04,no_context,claim-39473ea2ca61fe49,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-addeb18eef12d66f,skill_gap,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-b1a54de34f72ecc5,skill_gap,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-ea7bad6ea315b12d,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-bdd71b4be152e236,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-5d25ddd869dcf8c5,ranking_reason,supported,1,2
run-6be34ea80477917f,SC-B-04,no_context,claim-eb79409f70b6e388,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-67e1a8389ac1368d,skill_gap,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-cd6a51bfe62f1890,skill_gap,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-3b8747d9c1add7a7,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-c93e4da51e0cf5df,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-fbe60487ea8a3f2d,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-cfad1d44c18ba9ac,skill_gap,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-f742225abbca740c,skill_gap,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-df8d48ae841bd6c9,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-6536571af47d329f,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-2e2299045fa7ddb3,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-a97a21da1dfc8f33,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-9d3cf96ca03eee1d,skill_gap,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-207c8e66aa674ec9,skill_gap,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-105f843f29d4e4ae,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-bd8e4d225989b926,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-2be768189fdf6498,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-1ab6e6f31286d862,ranking_reason,supported,1,3
run-6be34ea80477917f,SC-B-04,no_context,claim-3a8b221068c36cf7,skill_gap,supported,1,1
run-6be34ea80477917f,SC-B-04,no_context,claim-169603af1471c50f,skill_gap,supported,1,1
run-51980243c628123f,SC-B-05,no_context,claim-db58e68a276f73f2,candidate_preference,supported,1,1
run-51980243c628123f,SC-B-05,no_context,claim-90c0a7e7cb048695,candidate_preference,supported,1,1
run-51980243c628123f,SC-B-05,no_context,claim-7ef99153cc41d848,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-2a836de363d15d3c,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-729318bf1714782a,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-4323dc911130f886,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-f72c10602744d5e8,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-e3d2bd5371350475,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-8e133ff5512f4b4c,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-8d19bb31d9e13ca6,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-66a1f4a4d9c69bee,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-3d93dc37b0ee3a3f,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-94b43b1c9edee443,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-643a06fc655572af,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-6531a772d4e1ff47,skill_gap,supported,1,1
run-51980243c628123f,SC-B-05,no_context,claim-0ec1951b3ffdeff2,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-53d67ceb915a7313,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-0269140bc22c9d24,ranking_reason,supported,1,3
run-51980243c628123f,SC-B-05,no_context,claim-2d79cc6d4d64310e,skill_gap,supported,1,1
run-15b0188a444f6a60,SC-C-01,no_context,claim-db58e68a276f73f2,candidate_preference,supported,1,1
run-15b0188a444f6a60,SC-C-01,no_context,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-15b0188a444f6a60,SC-C-01,no_context,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-15b0188a444f6a60,SC-C-01,no_context,claim-df8d48ae841bd6c9,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-6536571af47d329f,ranking_reason,supported,1,4
run-15b0188a444f6a60,SC-C-01,no_context,claim-6ed3d5af534656c4,ranking_reason,supported,1,2
run-15b0188a444f6a60,SC-C-01,no_context,claim-2e2299045fa7ddb3,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-9d3cf96ca03eee1d,skill_gap,supported,1,1
run-15b0188a444f6a60,SC-C-01,no_context,claim-105f843f29d4e4ae,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-bd8e4d225989b926,ranking_reason,supported,1,4
run-15b0188a444f6a60,SC-C-01,no_context,claim-42f55741044b7f70,ranking_reason,supported,1,2
run-15b0188a444f6a60,SC-C-01,no_context,claim-2be768189fdf6498,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-3a8b221068c36cf7,skill_gap,supported,1,1
run-15b0188a444f6a60,SC-C-01,no_context,claim-00f3e2800d2e6a11,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-b576bdaa57856f92,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-c58bb2d8f4035612,ranking_reason,supported,1,2
run-15b0188a444f6a60,SC-C-01,no_context,claim-6a4c36f5c005d430,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-147656ceb777bb2f,skill_gap,supported,1,1
run-15b0188a444f6a60,SC-C-01,no_context,claim-b7ff2fb4dcd929f3,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-6835dd660940a973,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-7803ebeefceccf40,ranking_reason,supported,1,4
run-15b0188a444f6a60,SC-C-01,no_context,claim-bee3b25a4888ad75,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-15ec35b6385e963c,skill_gap,supported,1,1
run-15b0188a444f6a60,SC-C-01,no_context,claim-38505b14fe11ece1,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-072c6029e4756074,ranking_reason,supported,1,4
run-15b0188a444f6a60,SC-C-01,no_context,claim-ea5fbf20aaeaf883,ranking_reason,supported,1,2
run-15b0188a444f6a60,SC-C-01,no_context,claim-12ae8647c8a9f22b,ranking_reason,supported,1,3
run-15b0188a444f6a60,SC-C-01,no_context,claim-22ae7cb2833c142f,skill_gap,supported,1,1
run-26e34e063ce2e738,SC-C-02,no_context,claim-fcce8c2df25b909b,candidate_preference,supported,1,2
run-26e34e063ce2e738,SC-C-02,no_context,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-26e34e063ce2e738,SC-C-02,no_context,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-26e34e063ce2e738,SC-C-02,no_context,claim-afe921d2dea545a4,ranking_reason,supported,1,4
run-26e34e063ce2e738,SC-C-02,no_context,claim-55bbdd72e15ddbd2,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-39473ea2ca61fe49,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-addeb18eef12d66f,skill_gap,supported,1,1
run-26e34e063ce2e738,SC-C-02,no_context,claim-c101a018bf9cecfc,ranking_reason,supported,1,4
run-26e34e063ce2e738,SC-C-02,no_context,claim-da116e4664dfbb48,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-d2f05a7f92b3c300,ranking_reason,supported,1,4
run-26e34e063ce2e738,SC-C-02,no_context,claim-a20f82f809611ae5,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-69d701708e69fd48,skill_gap,supported,1,1
run-26e34e063ce2e738,SC-C-02,no_context,claim-522e12cd2f0bcf07,skill_gap,supported,1,1
run-26e34e063ce2e738,SC-C-02,no_context,claim-4252293b9c5df619,ranking_reason,supported,1,4
run-26e34e063ce2e738,SC-C-02,no_context,claim-d354c4dd8ccfeeba,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-7d01f98ac4ababb2,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-1f7e656a190b080f,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-01390165345d7de8,skill_gap,supported,1,1
run-26e34e063ce2e738,SC-C-02,no_context,claim-51062c7127dc260d,skill_gap,supported,1,1
run-26e34e063ce2e738,SC-C-02,no_context,claim-6835dd660940a973,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-7803ebeefceccf40,ranking_reason,supported,1,4
run-26e34e063ce2e738,SC-C-02,no_context,claim-bee3b25a4888ad75,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-15ec35b6385e963c,skill_gap,supported,1,1
run-26e34e063ce2e738,SC-C-02,no_context,claim-dc6c121148771259,ranking_reason,supported,1,4
run-26e34e063ce2e738,SC-C-02,no_context,claim-ec1e9957d88aea7e,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-433a0b1af11b4126,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-3f4f2dd4fb7529b6,ranking_reason,supported,1,3
run-26e34e063ce2e738,SC-C-02,no_context,claim-9441500bdea50256,skill_gap,supported,1,1
run-26e34e063ce2e738,SC-C-02,no_context,claim-0eca491b5eee34d4,skill_gap,supported,1,1
run-0a9795080e57e972,SC-C-03,no_context,claim-db58e68a276f73f2,candidate_preference,supported,1,1
run-0a9795080e57e972,SC-C-03,no_context,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-0a9795080e57e972,SC-C-03,no_context,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-0a9795080e57e972,SC-C-03,no_context,claim-b7ff2fb4dcd929f3,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-6835dd660940a973,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-7803ebeefceccf40,ranking_reason,supported,1,4
run-0a9795080e57e972,SC-C-03,no_context,claim-bee3b25a4888ad75,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-15ec35b6385e963c,skill_gap,supported,1,1
run-0a9795080e57e972,SC-C-03,no_context,claim-df8d48ae841bd6c9,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-6536571af47d329f,ranking_reason,supported,1,4
run-0a9795080e57e972,SC-C-03,no_context,claim-2e2299045fa7ddb3,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-9d3cf96ca03eee1d,skill_gap,supported,1,1
run-0a9795080e57e972,SC-C-03,no_context,claim-105f843f29d4e4ae,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-bd8e4d225989b926,ranking_reason,supported,1,4
run-0a9795080e57e972,SC-C-03,no_context,claim-2be768189fdf6498,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-3a8b221068c36cf7,skill_gap,supported,1,1
run-0a9795080e57e972,SC-C-03,no_context,claim-00f3e2800d2e6a11,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-b576bdaa57856f92,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-6a4c36f5c005d430,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-637e6173022e54dd,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-147656ceb777bb2f,skill_gap,supported,1,1
run-0a9795080e57e972,SC-C-03,no_context,claim-8722749428a58b51,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-a2629b870c884acf,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-63769fa40bf6f326,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-26b121ce1a076eb9,ranking_reason,supported,1,3
run-0a9795080e57e972,SC-C-03,no_context,claim-83175074efc3ac0c,skill_gap,supported,1,1
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-db58e68a276f73f2,candidate_preference,supported,1,2
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-90c0a7e7cb048695,candidate_preference,supported,1,2
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-e101664b3ad6aaa0,candidate_preference,supported,1,2
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-9f8d9232572742d7,ranking_reason,supported,1,4
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-6dc7893b25ac7ec3,ranking_reason,supported,1,4
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-920d098eeee29465,ranking_reason,supported,1,5
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-9515f274401a51ce,ranking_reason,supported,1,3
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-85ca4aff0fb5ddf5,skill_gap,supported,1,1
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-24b72d22077bd973,ranking_reason,supported,1,4
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-b821f04fe480c71f,ranking_reason,supported,1,4
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-b0a49b1647321153,ranking_reason,supported,1,5
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-5477197e1d63902c,ranking_reason,supported,1,3
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-b60b2180bb7a4f54,skill_gap,supported,1,1
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-31c4033d744187e3,ranking_reason,supported,1,4
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-48cb6d4e13cd7964,ranking_reason,supported,1,4
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-1bde49630ea3e085,ranking_reason,supported,1,3
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-ade92744e703095c,skill_gap,supported,1,1
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-00f3e2800d2e6a11,ranking_reason,supported,1,4
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-b576bdaa57856f92,ranking_reason,supported,1,3
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-6a4c36f5c005d430,ranking_reason,supported,1,5
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-637e6173022e54dd,ranking_reason,supported,1,3
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-147656ceb777bb2f,skill_gap,supported,1,1
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-0ec1951b3ffdeff2,ranking_reason,supported,1,4
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-53d67ceb915a7313,ranking_reason,supported,1,4
run-45e84dcc7f954c2a,SC-C-04,no_context,claim-ce750ca4e131808b,skill_gap,supported,1,1
run-0f9c20fcdf822420,SC-C-05,no_context,claim-df7462dd98d13973,candidate_preference,supported,1,2
run-0f9c20fcdf822420,SC-C-05,no_context,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-0f9c20fcdf822420,SC-C-05,no_context,claim-f82b2e18ab2cb75a,candidate_preference,supported,1,1
run-0f9c20fcdf822420,SC-C-05,no_context,claim-cf3d503aff23024d,ranking_reason,supported,1,4
run-0f9c20fcdf822420,SC-C-05,no_context,claim-1f8bfe40cefce135,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-a0d8e14754c045de,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-1ed6dfe8ffd844ea,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-9b4756d315422571,ranking_reason,supported,1,4
run-0f9c20fcdf822420,SC-C-05,no_context,claim-d918f08bb5b898c7,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-ec1e7e20318582e0,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-a3871b4ffae43db5,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-b34f4f8fe0aab0c4,ranking_reason,supported,1,4
run-0f9c20fcdf822420,SC-C-05,no_context,claim-8333436a0541309d,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-ccf67c972c05cd02,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-cc93a9317a2f39a1,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-41daa3b05913e5ec,ranking_reason,supported,1,4
run-0f9c20fcdf822420,SC-C-05,no_context,claim-51bd5670404b3990,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-e3a6116260429ee9,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-2202ae5da5008f54,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-f8723311bce98a94,ranking_reason,supported,1,4
run-0f9c20fcdf822420,SC-C-05,no_context,claim-bd67aee31a4c1d6f,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-808d966eb6dd429e,ranking_reason,supported,1,3
run-0f9c20fcdf822420,SC-C-05,no_context,claim-ce289ebe61609f06,ranking_reason,supported,1,3
run-79b2491b3e892afd,SC-D-01,no_context,claim-db58e68a276f73f2,candidate_preference,supported,1,2
run-79b2491b3e892afd,SC-D-01,no_context,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-79b2491b3e892afd,SC-D-01,no_context,claim-e101664b3ad6aaa0,candidate_preference,supported,1,2
run-79b2491b3e892afd,SC-D-01,no_context,claim-b7ff2fb4dcd929f3,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-6835dd660940a973,ranking_reason,supported,1,3
run-79b2491b3e892afd,SC-D-01,no_context,claim-7803ebeefceccf40,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-bee3b25a4888ad75,ranking_reason,supported,1,3
run-79b2491b3e892afd,SC-D-01,no_context,claim-15ec35b6385e963c,skill_gap,supported,1,1
run-79b2491b3e892afd,SC-D-01,no_context,claim-df8d48ae841bd6c9,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-6536571af47d329f,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-2e2299045fa7ddb3,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-9d3cf96ca03eee1d,skill_gap,supported,1,1
run-79b2491b3e892afd,SC-D-01,no_context,claim-105f843f29d4e4ae,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-bd8e4d225989b926,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-2be768189fdf6498,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-3a8b221068c36cf7,skill_gap,supported,1,1
run-79b2491b3e892afd,SC-D-01,no_context,claim-00f3e2800d2e6a11,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-b576bdaa57856f92,ranking_reason,supported,1,3
run-79b2491b3e892afd,SC-D-01,no_context,claim-6a4c36f5c005d430,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-637e6173022e54dd,ranking_reason,supported,1,3
run-79b2491b3e892afd,SC-D-01,no_context,claim-147656ceb777bb2f,skill_gap,supported,1,1
run-79b2491b3e892afd,SC-D-01,no_context,claim-8722749428a58b51,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-a2629b870c884acf,ranking_reason,supported,1,3
run-79b2491b3e892afd,SC-D-01,no_context,claim-63769fa40bf6f326,ranking_reason,supported,1,4
run-79b2491b3e892afd,SC-D-01,no_context,claim-26b121ce1a076eb9,ranking_reason,supported,1,3
run-79b2491b3e892afd,SC-D-01,no_context,claim-83175074efc3ac0c,skill_gap,supported,1,1
run-d42492773d401712,SC-D-02,no_context,claim-fcce8c2df25b909b,candidate_preference,supported,1,2
run-d42492773d401712,SC-D-02,no_context,claim-90c0a7e7cb048695,candidate_preference,supported,1,2
run-d42492773d401712,SC-D-02,no_context,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-d42492773d401712,SC-D-02,no_context,claim-15a9a459a2f0ffa0,ranking_reason,supported,1,4
run-d42492773d401712,SC-D-02,no_context,claim-2a836de363d15d3c,ranking_reason,supported,1,4
run-d42492773d401712,SC-D-02,no_context,claim-d00da94479912437,ranking_reason,supported,1,3
run-d42492773d401712,SC-D-02,no_context,claim-d9a2b20862e4eaf1,ranking_reason,supported,1,3
run-d42492773d401712,SC-D-02,no_context,claim-881b4f42ce48d6b0,skill_gap,supported,1,1
run-d42492773d401712,SC-D-02,no_context,claim-a04615ba606c8ef6,skill_gap,supported,1,1
run-d42492773d401712,SC-D-02,no_context,claim-4252293b9c5df619,ranking_reason,supported,1,4
run-d42492773d401712,SC-D-02,no_context,claim-d354c4dd8ccfeeba,ranking_reason,supported,1,3
run-d42492773d401712,SC-D-02,no_context,claim-7d01f98ac4ababb2,ranking_reason,supported,1,3
run-d42492773d401712,SC-D-02,no_context,claim-1f7e656a190b080f,ranking_reason,supported,1,3
run-d42492773d401712,SC-D-02,no_context,claim-01390165345d7de8,skill_gap,supported,1,1
run-d42492773d401712,SC-D-02,no_context,claim-51062c7127dc260d,skill_gap,supported,1,1
run-d42492773d401712,SC-D-02,no_context,claim-2a3eedcbd9b57aae,ranking_reason,supported,1,4
run-d42492773d401712,SC-D-02,no_context,claim-8d19bb31d9e13ca6,ranking_reason,supported,1,4
run-d42492773d401712,SC-D-02,no_context,claim-4e75e5fbafab8c85,ranking_reason,supported,1,3
run-d42492773d401712,SC-D-02,no_context,claim-66a1f4a4d9c69bee,ranking_reason,supported,1,3
run-d42492773d401712,SC-D-02,no_context,claim-16d529a62aa6c9bb,skill_gap,supported,1,1
run-d42492773d401712,SC-D-02,no_context,claim-0d0dcec341bde264,skill_gap,supported,1,1
run-d42492773d401712,SC-D-02,no_context,claim-b821f04fe480c71f,ranking_reason,supported,1,4
run-d42492773d401712,SC-D-02,no_context,claim-b0a49b1647321153,ranking_reason,supported,1,3
run-d42492773d401712,SC-D-02,no_context,claim-5477197e1d63902c,ranking_reason,supported,1,3
run-d42492773d401712,SC-D-02,no_context,claim-b60b2180bb7a4f54,skill_gap,supported,1,1
