scope,variant,rank,feature,jobs,mean_total_score,mean_normalized_score,mean_weight,mean_contribution,contribution_share,top_driver_jobs,top_driver_share,inactive_jobs,dominant_explanation_code
variant_rank,no_context,2.0,preferred_skill_match,126,0.7464811190476187,0.6150738095238093,0.11115042857142858,0.06700104761904771,0.08975585036166688,0,0.0,18,preferred_skill_coverage
variant_rank,no_context,2.0,required_skill_match,126,0.7464811190476187,0.6150785714285713,0.277875285714286,0.17228102380952387,0.23079086585515354,48,0.38095238095238093,15,required_skill_coverage
variant_rank,no_context,2.0,role_match,126,0.7464811190476187,0.9285714285714286,0.277875285714286,0.25681400000000015,0.34403281402167357,78,0.6190476190476191,0,role_exact
variant_rank,no_context,2.0,salary_preference,126,0.7464811190476187,0.5621904761904759,0.08165061904761908,0.06049723809523812,0.08104322607974622,0,0.0,39,salary_meets_min
variant_rank,no_context,2.0,work_mode_preference,126,0.7464811190476187,0.4523809523809524,0.06558559523809533,0.047943452380952406,0.06422594109563011,0,0.0,51,work_mode_not_specified
variant_rank,no_context,3.0,experience_fit,126,0.7291635476190476,0.7976190476190482,0.07922700000000008,0.06333607142857141,0.0868612695126957,0,0.0,6,experience_in_range
variant_rank,no_context,3.0,industry_preference,126,0.7291635476190476,0.0,0.0,0.0,0.0,0,0.0,126,industry_not_specified
variant_rank,no_context,3.0,location_preference,126,0.7291635476190476,0.6190476190476191,0.11008939682539687,0.07214189682539691,0.09893788171523836,0,0.0,48,location_match
variant_rank,no_context,3.0,preferred_skill_match,126,0.7291635476190476,0.4722142857142859,0.11318153968253973,0.05212176190476197,0.07148157923549005,0,0.0,27,preferred_skill_coverage
variant_rank,no_context,3.0,required_skill_match,126,0.7291635476190476,0.6349190476190474,0.2829531111111111,0.1800204761904761,0.24688628055845713,54,0.42857142857142855,9,required_skill_coverage
variant_rank,no_context,3.0,role_match,126,0.7291635476190476,0.8928571428571429,0.2829531111111111,0.251093253968254,0.34435793559367284,72,0.5714285714285714,0,role_exact
variant_rank,no_context,3.0,salary_preference,126,0.7291635476190476,0.6111111111111112,0.06516437301587309,0.06516437301587309,0.0893686652722227,0,0.0,49,salary_meets_min
variant_rank,no_context,3.0,work_mode_preference,126,0.7291635476190476,0.4166666666666667,0.06643202380952389,0.045285714285714304,0.06210638811222346,0,0.0,60,work_mode_not_specified
variant_rank,no_context,4.0,experience_fit,126,0.7173823571428576,0.8476190476190478,0.07825150000000008,0.06676552380952386,0.09306825452947173,0,0.0,15,experience_in_range
variant_rank,no_context,4.0,industry_preference,126,0.7173823571428576,0.0,0.0,0.0,0.0,0,0.0,126,industry_not_specified
variant_rank,no_context,4.0,location_preference,126,0.7173823571428576,0.5873015873015873,0.10869583333333335,0.06582425396825403,0.09175616505320046,0,0.0,52,location_match
variant_rank,no_context,4.0,preferred_skill_match,126,0.7173823571428576,0.5555492063492066,0.11178797619047623,0.06141843650793649,0.08561464593658218,0,0.0,18,preferred_skill_coverage
variant_rank,no_context,4.0,required_skill_match,126,0.7173823571428576,0.6190452380952379,0.27946916666666677,0.17323769047619048,0.24148585304794776,51,0.40476190476190477,9,required_skill_coverage
variant_rank,no_context,4.0,role_match,126,0.7173823571428576,0.8928571428571429,0.27946916666666677,0.24929476190476207,0.3475061233700206,75,0.5952380952380952,0,role_exact
variant_rank,no_context,4.0,salary_preference,126,0.7173823571428576,0.5378571428571428,0.07645928571428576,0.0574886190476191,0.08013665024685152,0,0.0,42,salary_meets_min
