scope,variant,rank,feature,jobs,mean_total_score,mean_normalized_score,mean_weight,mean_contribution,contribution_share,top_driver_jobs,top_driver_share,inactive_jobs,dominant_explanation_code
variant_rank,full,3.0,experience_fit,33,0.7214716666666666,0.7818181818181817,0.07827272727272727,0.06108078787878788,0.08466138131382552,0,0.0,3,experience_in_range
variant_rank,full,3.0,industry_preference,33,0.7214716666666666,0.0,0.0,0.0,0.0,0,0.0,33,industry_not_specified
variant_rank,full,3.0,location_preference,33,0.7214716666666666,0.6363636363636364,0.10788284848484843,0.07244124242424242,0.10040760541427003,0,0.0,12,location_match
variant_rank,full,3.0,preferred_skill_match,33,0.7214716666666666,0.5050424242424242,0.11181830303030298,0.055945333333333354,0.07754335467089263,0,0.0,5,preferred_skill_coverage
variant_rank,full,3.0,required_skill_match,33,0.7214716666666666,0.6060575757575758,0.2795449393939393,0.17093090909090913,0.2369197807595713,12,0.36363636363636365,4,required_skill_coverage
variant_rank,full,3.0,role_match,33,0.7214716666666666,0.8939393939393939,0.2795449393939393,0.2502977575757575,0.34692666273670836,21,0.6363636363636364,1,role_exact
variant_rank,full,3.0,salary_preference,33,0.7214716666666666,0.5947181818181819,0.07820854545454543,0.06358857575757579,0.08813731528968675,0,0.0,9,salary_meets_min
variant_rank,full,3.0,work_mode_preference,33,0.7214716666666666,0.4393939393939394,0.06472839393939395,0.04718706060606061,0.06540389981504556,0,0.0,16,work_mode_not_specified
variant_rank,full,4.0,experience_fit,32,0.7101288124999999,0.771875,0.07794515625000001,0.060664406250000004,0.08542732696119129,0,0.0,4,experience_in_range
variant_rank,full,4.0,industry_preference,32,0.7101288124999999,0.0,0.0,0.0,0.0,0,0.0,32,industry_not_specified
variant_rank,full,4.0,location_preference,32,0.7101288124999999,0.65625,0.10729190624999996,0.07359409375,0.10363485110667864,0,0.0,11,location_match
variant_rank,full,4.0,preferred_skill_match,32,0.7101288124999999,0.5104093749999999,0.11135034374999996,0.055554656250000015,0.07823180143109602,0,0.0,8,preferred_skill_coverage
variant_rank,full,4.0,required_skill_match,32,0.7101288124999999,0.598953125,0.27837509374999997,0.16743415625000005,0.2357799786500003,12,0.375,2,required_skill_coverage
variant_rank,full,4.0,role_match,32,0.7101288124999999,0.875,0.27837509374999997,0.24569571875,0.3459875369442217,20,0.625,1,role_exact
variant_rank,full,4.0,salary_preference,32,0.7101288124999999,0.578875,0.08028224999999999,0.06193100000000003,0.0872109382267883,0,0.0,9,salary_meets_min
variant_rank,full,4.0,work_mode_preference,32,0.7101288124999999,0.421875,0.06638084375000002,0.04525478125,0.063727566680024,0,0.0,14,work_mode_not_specified
variant_rank,full,5.0,experience_fit,31,0.7003609354838711,0.7741935483870968,0.07813161290322582,0.06006503225806452,0.08576296765690722,0,0.0,4,experience_in_range
variant_rank,full,5.0,industry_preference,31,0.7003609354838711,0.0,0.0,0.0,0.0,0,0.0,31,industry_not_specified
variant_rank,full,5.0,location_preference,31,0.7003609354838711,0.5483870967741935,0.10742735483870963,0.060555967741935494,0.0864639426242386,0,0.0,14,location_match
variant_rank,full,5.0,preferred_skill_match,31,0.7003609354838711,0.49999354838709675,0.11161670967741931,0.056239387096774195,0.08030057681318144,0,0.0,8,preferred_skill_coverage
variant_rank,full,5.0,required_skill_match,31,0.7003609354838711,0.6182741935483871,0.27904099999999993,0.17426867741935487,0.24882695277536387,13,0.41935483870967744,4,required_skill_coverage
variant_rank,full,5.0,role_match,31,0.7003609354838711,0.8709677419354839,0.27904099999999993,0.24387403225806453,0.34821192888146285,18,0.5806451612903226,0,role_exact
variant_rank,full,5.0,salary_preference,31,0.7003609354838711,0.546167741935484,0.0795464193548387,0.059025419354838723,0.08427857175394678,0,0.0,8,salary_meets_min
variant_rank,full,5.0,work_mode_preference,31,0.7003609354838711,0.43548387096774194,0.0651965806451613,0.046332419354838714,0.06615505949489915,0,0.0,15,work_mode_not_specified
variant_rank,no_context,1.0,experience_fit,42,0.7818482857142858,0.8785714285714286,0.078449,0.06938980952380953,0.08875099017505161,0,0.0,0,experience_in_range
variant_rank,no_context,1.0,industry_preference,42,0.7818482857142858,0.0,0.0,0.0,0.0,0,0.0,42,industry_not_specified
variant_rank,no_context,1.0,location_preference,42,0.7818482857142858,0.8095238095238095,0.10897797619047617,0.09123152380952375,0.11668699091176736,0,0.0,8,location_match
