scope,variant,rank,feature,jobs,mean_total_score,mean_normalized_score,mean_weight,mean_contribution,contribution_share,top_driver_jobs,top_driver_share,inactive_jobs,dominant_explanation_code
variant_rank,full,2.0,preferred_skill_match,33,0.7419415151515151,0.494939393939394,0.11181830303030298,0.05447151515151516,0.07341753229753062,0,0.0,6,preferred_skill_coverage
variant_rank,full,2.0,required_skill_match,33,0.7419415151515151,0.6414121212121213,0.2795449393939393,0.18034212121212123,0.24306783961980183,14,0.42424242424242425,3,required_skill_coverage
variant_rank,full,2.0,role_match,33,0.7419415151515151,0.9090909090909091,0.2795449393939393,0.25273966666666664,0.3406463467879319,19,0.5757575757575758,0,role_exact
variant_rank,full,2.0,salary_preference,33,0.7419415151515151,0.7272727272727273,0.07820854545454543,0.07820854545454543,0.10541066089093845,0,0.0,9,salary_meets_min
variant_rank,full,2.0,work_mode_preference,33,0.7419415151515151,0.45454545454545453,0.06472839393939395,0.04834336363636365,0.06515791696396885,0,0.0,15,work_mode_not_specified
variant_rank,full,3.0,experience_fit,31,0.7194520645161291,0.7645161290322581,0.07813161290322582,0.06001996774193549,0.08342455418805728,0,0.0,4,experience_in_range
variant_rank,full,3.0,industry_preference,31,0.7194520645161291,0.0,0.0,0.0,0.0,0,0.0,31,industry_not_specified
variant_rank,full,3.0,location_preference,31,0.7194520645161291,0.5806451612903226,0.10742735483870962,0.06637361290322583,0.09225578211088423,0,0.0,13,location_match
variant_rank,full,3.0,preferred_skill_match,31,0.7194520645161291,0.43009999999999987,0.1116167096774193,0.047195419354838716,0.06559911588631026,0,0.0,8,preferred_skill_coverage
variant_rank,full,3.0,required_skill_match,31,0.7194520645161291,0.6720387096774193,0.27904099999999993,0.18888664516129036,0.26254236310841217,17,0.5483870967741935,2,required_skill_coverage
variant_rank,full,3.0,role_match,31,0.7194520645161291,0.8548387096774194,0.27904099999999993,0.23755764516129033,0.33019245739611697,14,0.45161290322580644,0,role_exact
variant_rank,full,3.0,salary_preference,31,0.7194520645161291,0.7096774193548387,0.0795464193548387,0.07622083870967741,0.10594290081152259,0,0.0,9,salary_meets_min
variant_rank,full,3.0,work_mode_preference,31,0.7194520645161291,0.4032258064516129,0.0651965806451613,0.043197935483870964,0.060042826498696536,0,0.0,15,work_mode_not_specified
variant_rank,full,4.0,experience_fit,28,0.7141933571428571,0.7607142857142856,0.07847464285714287,0.060271642857142864,0.08439121178368364,0,0.0,4,experience_in_range
variant_rank,full,4.0,industry_preference,28,0.7141933571428571,0.0,0.0,0.0,0.0,0,0.0,28,industry_not_specified
variant_rank,full,4.0,location_preference,28,0.7141933571428571,0.6071428571428571,0.10746853571428569,0.0693799642857143,0.09714451078524455,0,0.0,11,location_match
variant_rank,full,4.0,preferred_skill_match,28,0.7141933571428571,0.3630892857142857,0.11210674999999996,0.03967607142857143,0.055553683091223695,0,0.0,12,preferred_skill_coverage
variant_rank,full,4.0,required_skill_match,28,0.7141933571428571,0.6845142857142859,0.2802661071428571,0.1915286785714286,0.2681748250048732,17,0.6071428571428571,1,required_skill_coverage
variant_rank,full,4.0,role_match,28,0.7141933571428571,0.8035714285714286,0.2802661071428571,0.22685778571428572,0.31764197110686415,11,0.39285714285714285,0,role_exact
variant_rank,full,4.0,salary_preference,28,0.7141933571428571,0.7142857142857143,0.07660035714285716,0.07660035714285716,0.10725436798978111,0,0.0,8,salary_meets_min
variant_rank,full,4.0,work_mode_preference,28,0.7141933571428571,0.4642857142857143,0.06481814285714287,0.049878857142857135,0.06983943023832981,0,0.0,12,work_mode_not_specified
variant_rank,full,5.0,experience_fit,27,0.7027440740740744,0.6888888888888888,0.07870833333333334,0.05398437037037037,0.07681938896674356,0,0.0,6,experience_in_range
variant_rank,full,5.0,industry_preference,27,0.7027440740740744,0.0,0.0,0.0,0.0,0,0.0,27,industry_not_specified
variant_rank,full,5.0,location_preference,27,0.7027440740740744,0.5925925925925926,0.10763059259259257,0.0671395925925926,0.09553918000810577,0,0.0,11,location_match
variant_rank,full,5.0,preferred_skill_match,27,0.7027440740740744,0.35184814814814813,0.11244059259259256,0.03992262962962962,0.05680962828783881,0,0.0,12,preferred_skill_coverage
variant_rank,full,5.0,required_skill_match,27,0.7027440740740744,0.7283851851851851,0.28110070370370366,0.20394374074074073,0.2902105450116447,18,0.6666666666666666,0,required_skill_coverage
variant_rank,full,5.0,role_match,27,0.7027440740740744,0.7777777777777778,0.28110070370370366,0.22039288888888892,0.3136175700652837,9,0.3333333333333333,0,role_exact
variant_rank,full,5.0,salary_preference,27,0.7027440740740744,0.7037037037037037,0.07561914814814817,0.07561914814814817,0.10760552943514023,0,0.0,8,salary_meets_min
variant_rank,full,5.0,work_mode_preference,27,0.7027440740740744,0.3888888888888889,0.06340055555555557,0.041741703703703704,0.05939815822524293,0,0.0,14,work_mode_not_specified
